CRATER_ID,LAT,LON,DIAM,AGE_MEAN,AGE_STD,CI_LOWER,CI_UPPER
06-1-001019,9.25584,12.7767,12.0025,3.9081,0.0614,3.7878,4.0285
07-1-123159,-33.3885,23.101,7.99273,3.903,0.0515,3.8021,4.004
09-1-119859,-31.9461,127.18,7.31075,3.7374,0.0591,3.6216,3.8533
01-1-000912,77.109,66.5658,33.1709,3.872,0.0615,3.7515,3.9926
01-1-000982,82.025,310.959,24.1823,3.9418,0.0717,3.8012,4.0823
10-1-107672,-65.8267,106.582,7.91527,3.6433,0.0615,3.5227,3.7639
03-1-080712,-26.7689,194.966,9.20208,3.9365,0.0491,3.8403,4.0326
01-1-053487,63.5557,109.804,5.02906,3.7804,0.0515,3.6796,3.8813
08-1-143940,36.2568,148.631,6.13712,3.9146,0.0621,3.7929,4.0362
08-2-001424,39.4341,177.531,8.79583,3.9267,0.0769,3.776,4.0774
03-1-007018,-3.07901,180.213,7.23015,3.8892,0.0636,3.7646,4.0138
09-1-020204,-3.63371,94.6479,7.61057,3.9063,0.0615,3.7857,4.0269
05-1-099756,-45.9038,330.752,7.42747,3.739,0.0534,3.6343,3.8437
02-1-073300,19.3136,202.382,8.17789,3.8816,0.0438,3.7958,3.9673
09-1-000497,-16.7061,90.3605,14.4252,3.9404,0.0658,3.8114,4.0694
08-1-002232,1.23243,124.838,21.407,3.8583,0.0516,3.7572,3.9595
02-1-022923,6.2564,213.782,9.46493,3.9253,0.0533,3.8209,4.0297
07-1-225028,-59.3067,72.2191,6.40414,3.7304,0.0526,3.6272,3.8335
08-1-151574,37.4296,166.943,7.98835,3.9328,0.0415,3.8514,4.0141
10-1-005111,-60.7853,19.829,7.40815,3.8505,0.0488,3.7548,3.9461
03-1-000435,-18.3264,195.077,18.4089,3.8792,0.0483,3.7844,3.9739
09-1-163059,-45.8758,119.215,6.00945,3.773,0.0688,3.6382,3.9079
10-2-014995,-71.1119,46.655,18.7289,3.9388,0.064,3.8133,4.0643
08-1-020516,5.35461,168.452,8.90895,3.91,0.0608,3.7908,4.0292
06-1-017395,7.56783,67.5767,6.10865,3.91,0.0796,3.7539,4.0661
02-1-056033,15.0414,234.349,9.08969,3.8012,0.0548,3.6939,3.9086
08-1-020887,4.49669,175.612,6.55433,3.9508,0.056,3.841,4.0605
02-1-009619,2.97214,186.965,5.10001,3.9071,0.0553,3.7986,4.0156
02-2-000012,19.7636,259.161,29.2831,3.9698,0.0654,3.8416,4.0979
08-1-002331,13.2407,179.602,29.7821,3.8959,0.0594,3.7794,4.0124
08-1-092450,23.8081,176.377,11.8179,3.9324,0.0428,3.8484,4.0163
02-1-099443,27.1636,251.672,7.1572,3.8049,0.0627,3.6821,3.9278
06-1-000792,15.9649,50.0304,9.98163,3.9445,0.0411,3.864,4.025
02-1-001521,18.7904,219.112,15.4558,3.9207,0.0528,3.8172,4.0242
02-1-171800,55.3984,211.09,8.91751,3.9681,0.0463,3.8774,4.0588
01-1-000628,85.9712,173.188,16.7309,3.8875,0.0602,3.7696,4.0054
08-1-055453,14.6215,158.666,10.4395,3.8895,0.0521,3.7875,3.9915
03-1-001303,-53.3278,225.457,15.1648,3.9126,0.06,3.7951,4.0302
05-1-001894,-59.8486,288.666,17.5201,3.7375,0.0623,3.6154,3.8595
08-1-195717,50.3728,117.872,7.53662,3.8615,0.0536,3.7563,3.9666
02-2-000572,14.8216,218.238,8.31512,3.9147,0.0787,3.7604,4.069
01-1-065060,71.6208,251.532,6.16823,3.5737,0.0696,3.4372,3.7102
03-1-116490,-40.8841,217.77,8.67869,3.9399,0.0473,3.8471,4.0326
02-1-060948,16.567,233.738,6.8361,3.8445,0.0697,3.7078,3.9811
02-1-000775,35.7723,205.207,18.35,3.8836,0.052,3.7818,3.9855
04-1-078584,36.5507,277.689,11.6211,3.9752,0.0476,3.8818,4.0686
03-1-130073,-45.3731,180.761,13.3749,3.9138,0.0721,3.7724,4.0551
09-1-000884,-31.5658,91.8303,21.3216,4.0023,0.0454,3.9132,4.0913
09-1-173043,-50.716,169.611,8.13559,3.8821,0.0581,3.7682,3.9961
08-1-002252,3.63756,153.949,58.0801,3.954,0.0635,3.8296,4.0784
07-1-152943,-40.5964,46.3128,7.875,3.9016,0.068,3.7683,4.0348
02-1-000507,45.0915,226.022,12.1857,3.904,0.0635,3.7796,4.0284
10-1-124271,-68.6004,237.264,8.0099,3.7698,0.0792,3.6145,3.925
07-1-097627,-26.2504,78.4192,6.02619,3.1621,0.0467,3.0705,3.2536
02-2-001326,42.6408,263.382,20.925,3.9602,0.0624,3.838,4.0824
09-1-082486,-21.7616,139.091,8.65623,3.4125,0.0703,3.2747,3.5504
06-1-026168,11.027,15.087,7.0105,3.8688,0.0482,3.7743,3.9633
03-1-149776,-55.5525,186.973,11.6744,3.9439,0.0695,3.8076,4.0802
02-1-000539,43.5561,239.79,40.855,3.9641,0.0729,3.8211,4.107
02-1-123143,36.0172,219.6,7.43407,3.934,0.0608,3.8149,4.0532
09-1-000888,-33.8905,91.775,10.6479,3.9608,0.0594,3.8444,4.0771
09-1-000918,-34.94,103.473,17.9232,3.8971,0.048,3.8029,3.9912
07-1-207338,-53.1253,14.9627,6.74308,3.9664,0.0519,3.8646,4.0682
08-1-000248,50.6722,176.22,10.0561,3.6821,0.0668,3.5511,3.8131
10-1-013672,-60.7152,37.7331,17.8672,3.9636,0.0523,3.861,4.0662
02-1-001783,11.5697,206.498,15.197,3.903,0.0648,3.776,4.0299
10-1-000949,-62.0593,104.204,8.94861,3.8248,0.056,3.715,3.9345
09-1-063065,-15.4276,125.996,18.6552,3.9525,0.0605,3.8339,4.0712
09-1-001489,-52.9649,121.966,13.4142,3.9188,0.074,3.7737,4.0638
02-1-000085,55.2774,241.627,33.6937,3.9174,0.0621,3.7956,4.0392
08-1-024366,6.42817,124.913,10.4257,3.9405,0.0573,3.8283,4.0527
10-1-001203,-61.6989,152.127,10.3661,3.884,0.0569,3.7725,3.9954
05-1-001622,-55.7916,310.566,6.86742,3.7418,0.0658,3.6128,3.8708
09-1-165555,-46.6396,123.464,6.28822,3.8647,0.0385,3.7892,3.9402
09-1-008541,-1.90431,159.142,8.71698,3.7889,0.0566,3.678,3.8998
08-1-152107,38.649,155.303,10.0394,3.9255,0.0422,3.8429,4.0082
10-1-000930,-65.2754,260.566,68.6026,3.9676,0.0474,3.8747,4.0606
05-1-127843,-58.5136,326.375,7.18779,3.9714,0.0556,3.8623,4.0804
01-1-033897,64.9973,127.74,9.51833,3.902,0.0711,3.7626,4.0413
02-1-012847,2.69917,243.788,8.21982,3.8747,0.0672,3.7431,4.0064
01-1-013137,67.1398,189.669,5.93306,3.8633,0.0688,3.7284,3.9982
02-1-025585,6.92628,197.205,9.90701,3.9669,0.0458,3.8772,4.0566
06-2-017845,47.9821,77.931,14.7239,3.9374,0.0687,3.8027,4.0721
03-1-000255,-18.6132,230.266,18.469,3.9763,0.0501,3.8781,4.0745
08-1-076246,18.9054,96.9143,7.16846,3.8039,0.0738,3.6593,3.9485
03-1-000158,-10.081,213.939,15.4087,3.9093,0.0631,3.7857,4.033
02-1-097858,27.571,207.216,7.73493,3.9059,0.0826,3.744,4.0678
03-1-013780,-3.84247,188.571,13.203,3.9326,0.0675,3.8004,4.0649
02-1-001746,8.10343,225.345,31.2689,3.7543,0.0537,3.649,3.8597
05-1-001228,-48.2256,318.734,8.87685,3.4664,0.0628,3.3433,3.5895
09-1-187504,-57.3415,107.842,7.92774,3.4463,0.068,3.3131,3.5796
03-1-006606,-1.55097,191.138,8.06824,3.6362,0.0509,3.5364,3.7359
08-1-082450,21.8686,166.941,11.0301,3.8965,0.0841,3.7316,4.0613
10-2-011725,-63.9676,334.713,7.29807,3.5519,0.06,3.4344,3.6694
02-1-091978,25.4419,243.647,7.9406,3.9358,0.0614,3.8153,4.0562
08-1-065687,17.1456,126.292,8.3405,3.8177,0.0487,3.7223,3.9131
02-1-001356,25.5215,229.483,16.7512,3.5726,0.0544,3.4659,3.6792
02-1-119514,35.5286,247.735,8.78293,3.7954,0.0679,3.6623,3.9284
07-1-124623,-33.3878,51.496,6.19971,3.9073,0.0523,3.8049,4.0097
02-1-030788,9.12377,234.305,8.24423,3.9095,0.052,3.8076,4.0113
03-1-000105,-13.0304,188.967,14.4081,3.6708,0.0549,3.5632,3.7784
09-1-155363,-42.2768,166.532,8.50825,3.8816,0.0434,3.7965,3.9667
01-2-022225,84.1225,103.826,11.7658,3.7628,0.0514,3.6621,3.8634
08-1-000176,55.2599,165.757,41.6026,3.7802,0.0809,3.6216,3.9388
04-1-086465,42.5446,308.021,6.06676,3.7632,0.083,3.6005,3.9259
01-1-019810,70.4911,194.352,5.94188,3.8824,0.0491,3.7861,3.9787
09-1-000257,-11.474,178.23,35.0301,3.9365,0.0523,3.8341,4.039
10-1-143411,-70.882,154.572,8.27161,3.8282,0.0731,3.6849,3.9715
10-1-158475,-62.9308,149.92,8.25902,3.7055,0.059,3.5898,3.8212
02-2-000831,22.528,211.323,7.3753,3.9359,0.0432,3.8512,4.0206
02-1-164374,51.9543,241.502,7.87421,3.9875,0.0533,3.8831,4.0919
07-1-032952,-8.09282,8.62183,7.92954,3.9338,0.0414,3.8527,4.0148
08-1-103256,26.4686,166.65,7.98894,3.8929,0.0556,3.7839,4.0018
03-1-053672,-18.8173,215.221,7.39709,3.9344,0.0456,3.8449,4.0238
02-1-001737,5.45997,239.347,23.2084,3.8943,0.084,3.7297,4.0589
09-1-094572,-25.2412,117.329,7.34349,3.8441,0.0774,3.6924,3.9958
09-1-001051,-32.2943,174.278,23.866,3.8687,0.0785,3.7148,4.0225
08-1-000944,39.9675,115.095,16.9515,3.9595,0.041,3.8792,4.0398
02-1-013948,4.24754,253.669,9.1108,3.956,0.05,3.858,4.054
03-1-134867,-48.3947,186.466,6.2123,3.9329,0.0713,3.7932,4.0725
08-1-000563,46.9878,127.488,16.9909,3.6689,0.0645,3.5425,3.7953
02-1-056747,15.0522,209.346,5.23707,3.9113,0.0632,3.7875,4.0351
03-1-086659,-29.2234,204.128,7.09933,3.9214,0.0506,3.8223,4.0205
03-1-016082,-4.92243,214.425,10.9267,3.8978,0.0492,3.8014,3.9942
10-1-000016,-61.6536,13.6468,25.9361,3.9435,0.0588,3.8283,4.0587
02-1-074670,19.7761,180.826,11.6917,3.9029,0.0755,3.755,4.0508
06-1-002449,23.2769,62.1126,8.23644,3.6655,0.0737,3.521,3.8099
02-1-129046,38.8249,223.218,6.06505,3.6189,0.0539,3.5133,3.7244
10-1-001260,-61.3241,166.428,12.292,3.8938,0.0536,3.7888,3.9987
08-1-140690,34.9708,136.803,9.09483,3.9101,0.0573,3.7978,4.0225
07-2-000826,-7.85594,66.1324,6.4693,3.9467,0.0498,3.8491,4.0442
02-1-001406,24.1613,208.104,18.5141,3.8503,0.0571,3.7384,3.9622
07-1-058309,-16.4833,25.0229,6.53156,3.9075,0.0665,3.7772,4.0379
07-1-097056,-24.6345,76.6701,7.16666,3.9196,0.0457,3.8301,4.0092
03-1-003785,-1.11356,240.755,7.48022,3.849,0.0707,3.7105,3.9875
05-2-013249,-37.7851,312.488,17.754,3.8607,0.0846,3.6948,4.0265
02-1-030077,8.24126,252.094,6.59842,3.8877,0.07,3.7505,4.0249
08-1-001536,17.612,104.914,18.4099,3.943,0.0671,3.8114,4.0746
07-1-001562,-42.5843,69.4215,18.3389,3.9338,0.0465,3.8426,4.025
02-1-099905,27.3207,262.314,8.90566,3.8336,0.0695,3.6973,3.9699
09-1-144909,-39.862,126.286,6.73981,3.9043,0.0582,3.7902,4.0185
01-1-001214,67.7197,46.854,28.9173,3.9468,0.0482,3.8524,4.0413
02-1-001741,10.0844,236.889,14.4398,3.5473,0.0704,3.4093,3.6853
02-1-041865,11.8289,187.588,5.16023,3.7395,0.0425,3.6561,3.8229
03-1-050821,-17.4609,204.917,7.87788,3.9505,0.0609,3.8312,4.0699
02-1-000202,52.6637,252.353,17.3234,3.9358,0.0388,3.8598,4.0119
08-1-000952,41.6547,108.239,14.8418,3.9112,0.0645,3.7847,4.0377
03-1-111741,-38.2724,250.749,6.36677,3.8983,0.0561,3.7884,4.0081
08-1-001190,34.5414,146.045,16.1822,3.8146,0.083,3.652,3.9773
08-1-000415,49.7114,124.771,9.77999,3.8005,0.0683,3.6667,3.9343
02-1-014187,3.70303,242.697,5.36438,3.9317,0.0421,3.8491,4.0143
09-1-155563,-42.4985,173.265,6.68644,3.9145,0.0597,3.7974,4.0315
03-1-002225,-0.44465,192.877,15.3213,3.9247,0.0475,3.8316,4.0178
03-1-000416,-17.3541,201.479,10.5209,3.7243,0.085,3.5578,3.8908
03-1-038989,-13.3167,182.509,6.69217,3.9155,0.07,3.7783,4.0527
09-1-054320,-14.1398,109.653,11.3612,3.9171,0.0531,3.8131,4.0212
09-1-154858,-42.1672,154.616,7.54555,3.8921,0.0548,3.7847,3.9996
10-1-067313,-66.2225,72.8385,6.72763,3.9037,0.0518,3.8022,4.0051
09-1-122173,-31.4752,179.967,9.32866,3.833,0.0609,3.7136,3.9523
05-1-119913,-54.4664,341.338,6.26958,3.8939,0.063,3.7704,4.0174
03-1-072450,-23.2793,198.568,6.80617,3.9509,0.0573,3.8386,4.0633
01-1-147056,65.7873,59.6987,7.57037,3.8342,0.0665,3.7039,3.9645
07-1-004797,-0.202486,59.85,7.28892,3.9302,0.0504,3.8315,4.029
10-1-000269,-71.624,333.489,8.32208,3.7566,0.0635,3.6322,3.8811
02-1-000218,49.811,241.21,29.9866,3.9264,0.0621,3.8047,4.0481
08-1-138216,33.9671,100.635,6.33662,3.8503,0.0439,3.7643,3.9363
09-1-062620,-16.66,116.844,8.18929,3.9229,0.0678,3.79,4.0558
09-1-071647,-18.7621,145.773,9.38117,3.8069,0.0732,3.6635,3.9503
07-1-044029,-11.9066,88.8684,8.97726,3.9205,0.0498,3.823,4.0181
02-1-096571,26.1143,185.968,8.08923,3.5782,0.0573,3.4658,3.6905
09-1-074890,-19.3358,142.671,8.75981,3.9324,0.0447,3.8447,4.02
10-1-160634,-63.6662,200.563,6.19538,3.6201,0.0494,3.5234,3.7169
07-1-215657,-55.485,29.5891,7.20399,3.9186,0.07,3.7815,4.0558
08-1-199620,50.8696,153.679,7.01705,3.8583,0.0599,3.7409,3.9756
03-1-074160,-24.7287,204.767,9.40569,3.9587,0.055,3.8508,4.0666
10-1-001252,-60.7433,158.204,8.59821,3.7723,0.0661,3.6427,3.9019
02-1-038745,11.309,234.008,6.87835,3.9044,0.0608,3.7852,4.0236
05-1-132017,-59.5764,340.25,6.52086,3.9017,0.0633,3.7776,4.0257
07-2-003329,-47.9362,45.1391,8.91199,3.9316,0.0565,3.8209,4.0423
07-1-000700,-16.9213,77.9684,24.2572,3.9549,0.0536,3.8499,4.0599
02-1-045777,12.5813,265.802,8.81282,3.9016,0.0543,3.7951,4.0081
08-1-115113,28.8174,129.551,7.68548,3.8976,0.0646,3.771,4.0241
08-1-212391,56.9304,164.819,8.22962,3.7702,0.0585,3.6556,3.8848
06-1-000392,30.3073,39.8153,22.2396,3.9441,0.0589,3.8287,4.0596
02-1-001610,15.9651,256.015,9.60223,3.5593,0.0792,3.4041,3.7146
05-1-101893,-47.3744,335.565,6.62299,3.9194,0.0592,3.8034,4.0354
01-1-000316,65.7743,128.293,25.5874,3.9366,0.0736,3.7924,4.0809
05-2-001113,-2.49162,275.222,6.48844,3.9374,0.062,3.8159,4.059
01-1-057262,68.5997,247.158,5.20923,3.8593,0.0629,3.736,3.9825
03-1-028033,-10.1848,217.233,7.4256,3.6185,0.0516,3.5173,3.7196
07-1-001020,-29.7412,9.14199,16.7547,3.8664,0.0529,3.7628,3.97
08-2-000322,1.3406,149.026,14.7158,3.919,0.0794,3.7633,4.0747
10-1-000283,-61.4616,300.799,25.285,3.8916,0.0607,3.7727,4.0105
07-1-000797,-27.4211,50.5506,15.0768,3.9136,0.062,3.792,4.0352
07-2-000407,-4.234,68.4611,7.95454,3.9385,0.048,3.8444,4.0326
03-1-118264,-41.3584,254.626,6.09725,3.8664,0.054,3.7606,3.9721
03-1-060746,-20.846,209.491,6.69001,3.9171,0.0571,3.8053,4.029
02-2-000704,18.1521,231.121,10.815,3.9696,0.0534,3.865,4.0742
07-1-223276,-58.3117,57.427,10.2984,3.9209,0.045,3.8326,4.0091
03-1-080825,-27.4133,198.615,11.9376,3.9442,0.0592,3.8281,4.0602
07-1-001049,-31.9242,5.31521,10.4614,3.8799,0.0759,3.7312,4.0287
09-1-115400,-30.5261,135.746,9.55426,3.8435,0.054,3.7376,3.9494
07-1-035272,-9.01922,38.8971,7.91919,3.9385,0.0684,3.8045,4.0725
06-1-000197,47.4179,69.8315,12.3346,3.6914,0.0742,3.5459,3.8368
03-1-000550,-28.7641,194.514,8.99044,3.3883,0.0596,3.2715,3.5051
08-1-000492,45.1222,108.45,33.0709,3.5607,0.0697,3.424,3.6974
09-1-147647,-40.366,121.812,6.1184,3.7971,0.0524,3.6944,3.8997
02-1-070179,18.6014,254.803,10.8919,3.8909,0.0409,3.8106,3.9711
01-2-022560,84.2496,96.5495,5.66071,3.807,0.0534,3.7023,3.9116
06-3-046703,57.1632,64.057,9.88335,3.9306,0.0651,3.803,4.0582
03-1-086131,-29.6385,191.262,7.29397,3.9009,0.0622,3.7789,4.0228
02-1-001791,5.08176,208.816,23.3898,3.91,0.081,3.7512,4.0687
08-1-010626,2.57207,109.587,7.51525,3.9045,0.0666,3.774,4.035
02-1-044731,11.6743,247.172,8.72729,3.8019,0.0754,3.6541,3.9497
02-1-005860,1.52837,268.064,5.61581,3.8278,0.0672,3.6961,3.9596
03-1-000596,-27.0282,213.131,20.6563,3.9247,0.0705,3.7865,4.0629
08-1-001743,13.2648,150.33,23.8437,3.939,0.056,3.8293,4.0487
10-1-000463,-65.0843,62.4432,14.3625,3.8854,0.069,3.7501,4.0207
07-1-079814,-21.4507,85.3136,7.22283,3.9356,0.0617,3.8146,4.0566
06-2-015561,42.7378,69.4604,6.76985,3.9236,0.0565,3.8129,4.0342
10-2-014982,-81.3131,37.0808,73.4593,3.9599,0.0521,3.8578,4.062
06-1-088121,43.6788,89.3738,6.49145,3.9285,0.0607,3.8096,4.0474
08-1-105684,26.5113,126.796,7.97626,3.8786,0.066,3.7493,4.0079
02-1-025292,8.09662,190.235,5.15654,3.9358,0.0632,3.8119,4.0596
08-1-110052,26.6529,137.899,9.24884,3.7061,0.0688,3.5713,3.8408
02-1-170692,54.4508,191.818,18.4596,3.9502,0.05,3.8522,4.0483
07-1-001177,-34.8242,23.433,82.1173,3.9692,0.0575,3.8566,4.0818
02-1-177920,59.2976,241.687,15.4433,3.8181,0.057,3.7065,3.9298
07-1-185340,-47.8469,81.2711,7.0297,3.72,0.0495,3.6229,3.817
02-1-082617,23.2082,192.526,9.40656,3.9062,0.0927,3.7244,4.0879
02-1-054847,15.048,266.136,7.84453,3.9422,0.0571,3.8304,4.0541
01-1-155455,67.9068,45.6657,5.2873,3.8197,0.0711,3.6803,3.959
02-1-167794,53.0967,236.753,13.263,3.978,0.0517,3.8766,4.0793
09-1-011053,-1.90925,118.57,7.81831,3.7786,0.0582,3.6644,3.8928
08-1-026587,7.14848,105.29,7.06669,3.9051,0.0492,3.8086,4.0016
02-1-160627,50.0188,190.517,9.20469,3.9065,0.0498,3.8089,4.0041
08-1-072952,19.8034,163.653,6.39371,3.9027,0.0538,3.7972,4.0082
09-1-004708,-0.326153,142.873,11.638,3.9069,0.0673,3.775,4.0389
02-1-025612,7.89239,197.411,6.5406,3.8133,0.0651,3.6856,3.941
05-2-001141,-2.18134,271.202,7.41092,3.8949,0.0689,3.7598,4.0299
02-1-155593,47.5601,183.072,8.13405,3.687,0.048,3.5929,3.781
01-1-041665,63.0421,117.993,5.5449,3.4828,0.0881,3.3102,3.6555
02-1-049392,12.925,187.14,9.2944,3.9328,0.0619,3.8115,4.0542
01-1-049313,77.3305,155.735,6.12858,3.4912,0.0727,3.3488,3.6336
05-1-001600,-54.5839,330.123,8.65262,3.9615,0.054,3.8556,4.0673
08-1-067656,18.2035,100.719,8.66397,3.8604,0.0555,3.7515,3.9692
08-1-067076,17.1787,95.0607,6.97679,3.913,0.061,3.7934,4.0326
02-1-146601,45.1057,256.558,16.11,3.9018,0.0677,3.769,4.0345
08-2-000551,4.72583,130.43,11.2001,3.9282,0.0599,3.8108,4.0456
08-1-039376,10.5317,179.547,9.54623,3.9044,0.075,3.7575,4.0514
01-1-080719,72.181,263.119,7.02959,3.8722,0.0533,3.7678,3.9766
07-1-193316,-49.0212,65.4085,8.39087,3.8505,0.0602,3.7326,3.9684
02-1-023344,6.27913,208.803,5.70289,3.7212,0.0499,3.6234,3.819
01-1-080764,72.2654,263.643,9.87226,3.7394,0.0493,3.6428,3.836
01-1-137698,77.7293,27.0677,5.02563,3.5601,0.0525,3.4572,3.6631
08-1-202030,52.6973,122.601,6.04631,3.7333,0.0836,3.5694,3.8972
02-1-004003,0.723644,213.346,6.53445,3.9239,0.0674,3.7919,4.056
09-1-043116,-10.2228,143.47,9.06861,3.8998,0.0568,3.7886,4.0111
07-1-198414,-51.0939,3.96068,7.228,3.8736,0.0599,3.7562,3.991
08-1-159521,39.4141,169.125,8.11404,3.8773,0.0583,3.7629,3.9916
02-1-048025,12.5446,212.528,7.03957,3.9443,0.0461,3.8539,4.0347
01-1-005852,61.1739,201.175,5.67803,3.8809,0.057,3.7691,3.9926
06-1-079715,38.9549,84.8717,6.09966,3.6075,0.0834,3.4441,3.7709
01-1-054153,74.094,125.622,5.56173,3.6327,0.0645,3.5063,3.7592
02-1-021995,6.36232,236.376,6.32325,3.9488,0.0433,3.864,4.0336
10-1-106073,-81.7036,137.471,6.93895,3.7205,0.0699,3.5835,3.8576
03-1-134315,-48.3278,201.423,8.05434,3.8992,0.0533,3.7948,4.0036
02-1-137446,41.3745,213.769,11.0902,3.7694,0.0485,3.6744,3.8645
05-1-000934,-41.3119,321.185,20.639,3.9796,0.068,3.8463,4.1128
08-1-181039,45.1998,132.948,9.49244,3.9389,0.0765,3.7889,4.0889
03-2-000910,-7.12702,228.178,13.7407,3.8999,0.0555,3.7911,4.0087
08-1-001483,24.503,93.017,9.37464,3.9446,0.0588,3.8294,4.0597
09-2-000419,-8.42517,106.174,19.6782,3.9032,0.0417,3.8215,3.9849
01-1-060473,70.501,111.404,7.10908,3.7902,0.0567,3.679,3.9014
07-1-001281,-30.9356,43.9328,11.771,3.8865,0.0524,3.7838,3.9892
02-1-000281,50.0472,204.94,28.839,3.8911,0.091,3.7127,4.0695
02-1-150766,47.0363,202.151,18.1384,3.9054,0.0703,3.7677,4.0431
05-1-001855,-59.5166,343.04,6.32496,3.854,0.0638,3.729,3.9791
10-1-000055,-60.5536,32.3204,15.1843,3.9682,0.0493,3.8715,4.0649
02-1-176059,58.1385,211.326,6.41292,3.9072,0.0544,3.8004,4.0139
01-1-000984,81.6531,319.314,20.6452,3.9467,0.0766,3.7966,4.0969
06-1-068589,32.6717,38.4252,7.11059,3.9352,0.0637,3.8104,4.0601
03-1-078312,-26.3368,211.77,6.40193,3.8701,0.0642,3.7442,3.996
07-1-035478,-9.78553,43.66,9.92681,3.9575,0.0465,3.8663,4.0487
09-1-008339,-2.22306,161.91,11.0969,3.9168,0.0729,3.774,4.0596
02-1-087819,23.9901,225.002,5.39958,3.9043,0.0602,3.7862,4.0224
03-1-127174,-45.5313,238.501,6.64634,3.9284,0.0698,3.7916,4.0651
01-1-158258,61.9283,304.155,7.03004,3.9052,0.0692,3.7695,4.0408
08-1-186101,47.7035,133.189,6.27395,3.69,0.0576,3.5771,3.803
02-2-001485,48.542,204.022,13.3116,3.9149,0.0679,3.7818,4.048
02-1-001211,20.6659,268.036,17.7021,3.8994,0.0729,3.7565,4.0422
06-2-006844,12.1856,18.5272,7.5917,3.9473,0.0609,3.828,4.0666
08-1-211259,56.7288,118.99,15.0332,3.9505,0.043,3.8661,4.0348
02-1-168086,54.0,250.291,7.10789,3.8772,0.0505,3.7782,3.9763
09-1-025818,-6.4503,155.932,6.76314,3.8399,0.0672,3.7082,3.9716
02-1-143365,43.222,200.023,8.54931,3.9291,0.0691,3.7938,4.0644
05-1-088453,-40.011,290.792,6.40559,3.9262,0.0711,3.7869,4.0655
08-1-167299,41.2545,161.045,7.00832,3.8419,0.0386,3.7663,3.9175
08-1-209381,56.3095,161.864,9.50751,3.9338,0.0624,3.8115,4.0562
03-1-027427,-9.13828,203.156,7.41118,3.8407,0.0548,3.7332,3.9481
02-1-030315,8.54837,246.441,11.7287,3.8985,0.0652,3.7707,4.0263
03-1-100674,-34.5538,237.717,13.1268,3.9364,0.0682,3.8027,4.07
07-1-098195,-26.1542,61.6391,6.3217,3.7645,0.0662,3.6347,3.8943
08-1-068665,17.8726,120.847,18.4891,3.926,0.0538,3.8206,4.0314
07-1-000607,-18.3935,42.6482,14.1205,3.8611,0.0603,3.743,3.9793
02-1-002770,0.322681,192.217,6.6679,3.8749,0.0532,3.7706,3.9791
02-1-000092,55.6348,249.576,18.0803,3.9428,0.0678,3.8098,4.0757
05-1-000434,-29.2373,333.871,48.3414,3.9492,0.056,3.8394,4.0589
08-1-082208,21.312,170.662,12.7396,3.9311,0.0512,3.8307,4.0315
08-1-101154,25.2463,156.954,6.08642,3.8094,0.0692,3.6737,3.945
04-1-000314,41.7952,276.422,12.145,3.9209,0.0553,3.8124,4.0294
04-1-099599,51.5441,272.689,7.58112,3.7776,0.0846,3.6118,3.9434
01-1-000882,81.0633,69.661,16.053,3.9236,0.0569,3.8121,4.0351
05-1-001577,-54.773,353.554,9.37384,3.9478,0.0366,3.876,4.0196
02-1-072418,20.0008,228.362,7.69673,3.8626,0.06,3.7449,3.9803
09-1-001345,-48.0597,167.767,7.18761,3.6446,0.0585,3.53,3.7592
03-1-159347,-59.0881,214.523,21.9689,3.9123,0.0559,3.8028,4.0218
08-1-002269,0.12306,157.301,13.0922,3.8648,0.0579,3.7513,3.9783
06-2-010326,27.5764,86.6518,7.89296,3.893,0.0716,3.7525,4.0334
01-1-006174,62.4031,203.479,5.02016,3.8834,0.0692,3.7477,4.0191
09-1-015877,-3.32443,153.166,16.1879,3.9386,0.0622,3.8166,4.0606
07-1-002600,-57.4782,40.1041,7.42477,3.8984,0.0473,3.8056,3.9912
05-1-001076,-45.3107,359.42,15.438,3.933,0.0612,3.8131,4.053
10-1-052597,-74.3335,43.3806,6.27463,3.8612,0.0589,3.7457,3.9766
06-1-000112,53.5816,66.2325,17.444,3.4153,0.0684,3.2812,3.5493
08-1-000060,55.1005,129.027,15.5004,3.9263,0.0559,3.8168,4.0358
01-1-154792,66.9583,49.386,8.0933,3.8069,0.0604,3.6886,3.9253
02-1-047844,12.5583,216.179,12.2771,3.9807,0.0561,3.8707,4.0908
02-1-012163,3.6302,223.924,10.0068,3.9213,0.0633,3.7973,4.0453
03-1-140543,-50.7516,205.078,6.66521,3.9378,0.0606,3.8191,4.0565
02-1-107862,30.0977,241.348,14.1219,3.866,0.0549,3.7584,3.9736
07-1-000153,-0.645224,68.2509,23.9592,3.9692,0.0691,3.8338,4.1046
03-1-071472,-24.3983,226.104,6.4776,3.8221,0.0583,3.7079,3.9363
05-1-000742,-36.5747,354.624,7.63201,3.8469,0.0574,3.7345,3.9594
02-1-107939,31.1146,239.801,9.32661,3.743,0.0633,3.619,3.8671
04-1-000046,55.83,339.952,6.78607,3.7503,0.067,3.619,3.8817
03-1-040824,-13.319,214.926,6.3363,3.9509,0.0566,3.84,4.0619
01-1-049061,73.6815,131.109,5.80177,3.5405,0.0474,3.4477,3.6334
05-1-057623,-25.4535,299.824,6.54129,3.8946,0.0604,3.7762,4.0131
09-1-000890,-33.8739,90.6109,38.1456,4.0,0.0594,3.8836,4.1164
